ebay_id,ebay_title,price,keeper_score
v1|377389407474|0,Loggins And Messina–Mother Lode - Vinyl Record LP 1974 Columbia Records,2.99,0.0365
v1|358799063449|0,Victor 20927 Ernest Phipps Holeness Qrt DO LORD 78rpm E-/EE-Country BRISTOL SESS,40.00,0.0365
v1|128002833849|0,"Quincy Jones - Tomorrow (A Better You, Better Me) 12 inch promo single",6.99,0.0365
v1|336726308003|0,FRANKIE RUIZ MI LIBERTAD TH RODVEN RECORDS SALSA LP HEAR ,36.00,0.0365
v1|298554002126|0,EMERSON LAKE AND PALMER - PICTURES AT AN EXHIBITION VINYL LP RECORD,4.99,0.0364
v1|158147494974|0,Ike & Tina Turner Ike & Tina's Greatest Hits SUE LP 1038 VG 1st Press,39.99,0.0364
v1|178375016928|0,Circle One Patterns of Force LP Ex/Nm Circle Jerks Black Flag Suicidal Germs,45.00,0.0364
v1|287499640632|0,ZZ TOP  ZZ Top's First Album LP 1978 BUE/TEXAS BLUES ROCK NM- NM-,19.99,0.0364
v1|257651869188|0,"PRINCE Batdance WARNER BROS 12"" VG++",5.00,0.0364
v1|298560346427|0,Columbia 78 RPM - Woody Herman - PUT THAT RING ON MY FINGER / BIJOU #25,4.99,0.0364
v1|128007332244|0,2 LP Lot The Spinners   Happiness is being with the Spinners & Mighty Love  EX,9.95,0.0363
v1|358878925087|0,"Jean Plum ""Here I Go Again"" Crossover Soul 45 Hi Promo mp3",46.99,0.0363
v1|358878753237|0,JOHNNY NASH: STIR IT UP / OOH BABY YOU'VE BEEN GOOD TO ME - 1972 EPIC 45 - HEAR,4.99,0.0363
v1|137579323346|0,JOYOUS NOEL COLLECTORS EDITION 4 RECORDS 38 ARTISTS,3.00,0.0363
v1|178357855247|0,Johhny Devlin & The Devils Aussie press Teen label 45rpm 1959 Rock & Roll,5.00,0.0363
v1|358879049048|0,"The Revolution Of St. Vincent ""Little You Say"" Islands Soul Funk 45 WIRL mp3",16.50,0.0363
v1|407121074368|0,Mac DeMarco Another One Special Edition Olive Vinyl Instrumental White Label LP,44.99,0.0363
v1|117337898441|0,Beethoven Lot Of 4 Vinyl Lp Record Albums Ex Condition,15.00,0.0363
v1|307108977680|0,Earth Wind & Fire Spirit Certified Gold Album ,20.00,0.0363
v1|127997370451|0,THE ROLLING STONES ROLLED GOLD UK PRESSED EXPANDED 4 LP COLLECTION GATEFOLD SET,129.99,0.0363
v1|168571169374|0,The Little Big Horns 60s Soul 45 on Sola-Topi ~ It Was A Very Good Year ~ Hear,9.99,0.0363
v1|168584167229|0,Mafia label - Echoes Of a Rock Era: Middle Years 1972 Roulette Double LP,1.00,0.0362
v1|358872128129|0,LaVern Baker	I Cried A Tear  - JAMAICA?,5.99,0.0362
v1|307097570990|0,"FELICIDADES 1986 / 87 RADIO EXITOS 790, PETER GABRIEL / LUCIO DALLA, 1986 MEX LP",19.99,0.0362
v1|267746503616|0,"Billie Holiday - History Of The Real Billie Holiday - 2LP 1977 Verve Records, VG",3.51,0.0362
v1|267745725426|0,"RAVEL'S BOLERO FROM ""10"" BO DEREK POSTER 7"" 1979 GREAT CONDITION!",6.00,0.0362
v1|128011024543|0,Lot of 11 1960's United Artists 45 Company Sleeves Northern Soul Rock Pop,19.99,0.0362
v1|257651828229|0,"PETER SCHILLING Major Tom ELEKTRA 12"" NM",6.50,0.0362
v1|307097569531|0,"GARY LEWIS & THE PLAYBOYS - GARY LEWIS & THE PLAYBOYS - 1977 MEXICAN LP, BEAT",14.99,0.0362
v1|257657967651|0,Aerosmith Permanent Vacation LP Record Shrink GHS 24162,9.01,0.0361
v1|278241688470|0,Elton John – Don't Shoot Me I'm Only The Piano Player MCA2100 Vinyl LP VG+/EX,9.00,0.0361
v1|318668297448|0,Various – Explosive Doowops Vol. 1 - 19 Dynamite Sides - US Doo Wop Compilation,4.99,0.0361
v1|137570253132|0,Bob & Pauline Wilson Somebody Loves You lp Seawind Ultrasonic Clean + Bonus CD,7.99,0.0361
v1|358879024320|0,"The Blossoms ""One Step Away"" Northern/Sweet Soul 45 Bell Promo mp3",33.00,0.0361
v1|398241328042|0,bob dylan saved vinyl,10.00,0.0361
v1|188718161820|0,Lydia Mendoza - La Aguililla (Yo Te Pregunto) - RCA VICTOR 23-5622 E+,19.99,0.0361
v1|137564972720|0,LIGHTNIN' HOPKINS Strikes  TEXAS BLUES LP BELL SOUND 1972 Tradition Everest 2103,9.99,0.0361
v1|318668762884|0,Dave Clark Five Paradise (Is Half As Nice)- 34-06 US Promo 45 & Picture Sleeve,34.99,0.0360
v1|158129662151|0,Jimmy Hicks 1972 Funky Soul 45 on Big Deal ~ I’m Mr. Big Stuff ~ Hear,9.99,0.0360
v1|178370345746|0,"Foreigner - ""Double Vision"" - LP",5.00,0.0360
v1|178363070435|0,Rare KY Bluegrass J.D. CROWE 45 THE KENTUCKY MOUNTAIN BOYS Black /You're KING EX,8.00,0.0360
v1|307103148938|0,ELVIS PRESLEY EPA-747 EP 1956 1st Press G2WH Dog on Top Vinyl ,17.88,0.0360
v1|366581660645|0,Eduard Van Beinum Concertgebouw Orchestra Amsterdam Brahms Academic Tragic VG+,9.50,0.0360
v1|287499460232|0,Bob Dylan Self Titled 1973 Columbia Records PC 32747 Vinyl LP Terre Haute Press,19.99,0.0360
v1|377389407655|0,Harry Chapin - Dance Band on the Titanic - Elektra 93-301 Gatefold Vinyl 2x LP,4.99,0.0360
v1|800454443699|0,Diana Ross & The Supremes - Supreme Rarities 4xLP - Third Man/Motown VG+ Shrink,8.00,0.0360
v1|336722356468|0,"PAT BOONE - THE BEST OF, WARWICK, VINYL LP, 22 ORIGINAL HITS UK IMPORT, 1980 VG+",9.99,0.0360
v1|227459592843|0,"The True Gospel Sounds - Best Of Wheelersburg, Ohio Gospel Record RR-42122 1981",4.99,0.0359
v1|278249585157|0,Billy Joel 52nd Street Vinyl LP Record Columbia VG/NM,5.00,0.0359
v1|168571169410|0,Diamond Joe 1966 Soul 45 on Sansu ~ Hurry Back To Me ~ Hear,9.99,0.0359
v1|358878802511|0,"Beverly Shaffer ""Even The Score"" Northern Soul 45 One-Derful mp3",23.00,0.0359
v1|236980220440|0,Jefferson Airplane-(Paul Kantner and Grace Slick)- Sunfighter LP Grunt 1971,5.99,0.0359
v1|158136613627|0,THE KINKS - MUSWELL HILLBILLIES - RCA GATEFOLD - REALLY NICE!!!,14.00,0.0359
v1|117338499305|0,Dennis Brown Foot Of The Mountain 7” 45 RPM (Impact) EX!,9.99,0.0359
v1|407116754323|0,Silver Tone Records Set of 19 Red Vinyl 78 RPM Records with Storage Box Used VTG,8.56,0.0359
v1|257621027704|0,Okeh 45259 Fiddlin John Carson AIN'T NO FLIES ON ME Jerry Garcia 78rpm Country,30.00,0.0359
v1|800433890781|0,Pointer Sisters,15.00,0.0358
v1|377391682283|0,"PAUL REVERE RAIDERS Over You / Swim 1964 Garage 7"" Promo 45RPM RECORD Vinyl USED",5.00,0.0358
v1|257657723720|0,SATANA ZEBOP! LP Columbia Records FC 37158 1981,4.95,0.0358
v1|257651981877|0,"RUN DMC My Adidas PROFILE 12"" VG++ ",7.50,0.0357
v1|158150269461|0,"Jay-Z ""Reasonable Doubt"" Rap Hip Hop 2xLP Roc-A-Fella 2004 Reissue",21.50,0.0357
v1|407115054139|0,The Ricky Nelson Story Lp,8.99,0.0357
v1|366581746417|0,RARE OLD VINLY RECORD ALBUM 33 James Gang Rides Again Joe Walsh VINTAGE ANAMAY,5.00,0.0357
v1|178368713306|0,Blackie Forestier Lonesome Night / A Little Bit More 45 822 Cajun Jamboree VG+,20.00,0.0357
v1|278241411661|0,The James Gang 16 Greatest Hits Vinyl Double LP  ABCX-801/2 COVER VG / VINYL VG,5.00,0.0357
v1|407106969679|0,HOUND DOG TAYLOR & The House Rockers SHRINK CHICAGO BLUES LP Alligator 4701 NM,9.99,0.0357
v1|236980313881|0,FLEETWOOD MAC- Then Play On  Vinyl LP REPRISE RS 6368 (VG+/VG),9.50,0.0356
v1|800451926511|0,THE CHARTERS 45RPM '64 MERRY-GO-ROUND LOST IN A DREAM DOO WOP BALLAD REPRO M-,8.00,0.0356
v1|407117169136|0,"Crash Crew ""S/T"" Rap Hip Hop LP Sugar Hill Reissue",7.99,0.0356
v1|298554382549|0,FRANKIE LAINE & JO STAFFORD ~ SELF TITLE ~ 1954~ 45 RPM EP ~ RECORD NM  COVER NM,0.99,0.0356
v1|188733364848|0,"Heatwave NM 45 rpm ""Boogie Nights"" on Epic Records Vintage Vinyl Single Disco A+",3.00,0.0355
v1|158129662165|0,Spare Change 1970 Soul 45 on Vanguard ~ Alive and Well ~ Promo ~ Hear,9.99,0.0355
v1|206460728382|0,1963 Mario Lanza - Love Songs and a Neapolitan Serenade Vinyl Record Album,3.00,0.0355
v1|800451478348|0,"THE JEFF HEALEY ""See The Light"" - Arista AL-8553  -  Orig. Vinyl LP Record",9.99,0.0355
v1|178363959077|0,Grateful Dead Dick’s Picks Volume 33 9/10/76 & 10/9/76 8xLP Box Set Vinyl Sealed,104.50,0.0355
v1|287501207031|0,The Doobie Brothers- Toulouse Street Vinyl Lp Warner Brothers 1972 Gatefold,5.00,0.0355
v1|168571169368|0,George (Wild Child) Butler 1966 R&B 45 on Jewel ~ Hold Me Baby ~ Hear,9.99,0.0355
v1|298554207310|0,Bernie Taupin - He Who Rides The Tiger Rock Vinyl LP Elektra/Asylum Sleeve,2.80,0.0355
v1|188724750621|0,78 RPM Blues Sermon   REV. J.M. GATES   Bb 5660   G+    On The Battlefield,15.00,0.0355
v1|366581635539|0,Kenny Rogers - The Gambler (1978) | Vinyl LP - United Artists (UA-LA934-H),2.50,0.0355
v1|257651633759|0,"MARY J. BLIGE You Don't Have To Worry UPTOWN 12"" VG++",5.00,0.0354
v1|257657481933|0,"Gold & Platinum - 12"" Vinyl LP -  Various Artists - 1984 Realm Records - 1P7679",8.99,0.0354
v1|257651876739|0,"PRINCE When Doves Cry (long/short versions) WARNER BROS 12"" VG+ PROMO",10.50,0.0354
v1|298554347328|0,CREWCUTS ~ ON CAMPUS ~ 195?~ 45 RPM EP ~ RECORD EX  COVER EX,0.99,0.0354
v1|257651979847|0,"RUDDY THOMAS Every Day Is Just A Holiday ERROL T 12"" VG+ JAMAICA reggae",5.00,0.0354
v1|307102928651|0,STUART HAMBLEN ~ IT IS NO SECRET ~1956 ~ 45 RPM ~ EP ~ RECORD  NM  COVER EX,0.99,0.0354
v1|188734791065|0,ELVIS COSTELLO & THE ATTRACTIONS - PUNCH THE CLOCK Vinyl LP RECORD FC 38897 NM,9.50,0.0354
v1|366581351741|0,HEAR - Rare Pop 45 - Clare Nelson - Moonlight Swim - Elvis Cover - Epic - Promo,7.99,0.0354
v1|188733869662|0,2 LP's. Elvis Presley. Commemorative Album (2Record set). & A Canadian Tribute,4.25,0.0354
v1|128002707315|0,"WILLIE NELSON! ""THE TROUBLEMAKER"" VINYL ALBUM! 1976 (KC 34112)",1.82,0.0354
v1|336722421156|0,Rush Moving Pictures Vinyl LP Record Album 1981 Mercury SRM-1-4013 VG/VG,16.50,0.0353
v1|158150210569|0,"Genius/GZA ""Liquid Swords"" Rap Hip Hop 2xLP Geffen Reissue",20.50,0.0353
v1|178374890207|0,"DAVID ESSEX: All the Fun of the Fair COLUMBIA 12"" LP 33 RPM WHITE LABEL PROMO",1.00,0.0353
v1|188736783076|0,"Arthur Lyman ""Yellow Bird"" Vinyl Record LP",7.99,0.0353
v1|198537470521|0,"Alberto Pacheco ‎ El Compadre De... Peñaranda latin Merengue, Cumbia rare LP",55.00,0.0353
v1|307093872386|0,Paul Whiteman and his Orchestra Let's Put Out The Lights Victor #24140,6.95,0.0353
v1|398241361601|0,"The 5th Dimension 1971 LP - Love's Lines, Angles And Rhymes Bell 6060",4.00,0.0353
v1|128012300197|0,"4pc Emmylou Harris Vinyl 12"" Record LP Album Bundle incl. Luxury Liner (G)",7.99,0.0352
v1|366575092660|0,Lydia Mendoza - Con Mi Cancion - AZTECA 332 E+,19.99,0.0352
v1|336722394708|0,"BEATLES White Album Vinyl 2LP SWBO-101, w/ Pictures, Serial # 2953479 VG+/G",17.50,0.0352
v1|168569875049|0,AFRICAN ~ DAR ES SALAAM JAZZ BAND ~ HEAR ~ 78 RPM  ~ A 1160,65.00,0.0352
v1|398243478242|0,Songs from the Wood by Jethro Tull,10.00,0.0351
v1|206460695743|0,Stanley Kubrick’s A Clockwork Orange: Movie Soundtrack Warner Bros BS2573,9.48,0.0351
v1|178374890215|0,Janis Ian - Aftertones - Columbia Records - Vg++/ Vg++ White Label Promo,1.00,0.0351
v1|358876719585|0,"B T Puppy 45 RPM Records , The Happenings, Tea Time, Go Away Little Girl ,VG",0.50,0.0351
v1|366579851433|0,"The Moody Blues - This Is The Moody Blues | LP, 1974 (THS 12/13)",6.95,0.0351
v1|366579851433|0,"The Moody Blues - This Is The Moody Blues | LP, 1974 (THS 12/13)",6.95,0.0351
v1|267745935540|0,THE MONKEES LP More Greatest Hits Of The Monkees ARISTA AL 5-8063,8.95,0.0351
v1|318664077254|0,Michael Jackson - Off the Wall LP - Epic,32.00,0.0350
v1|366583657656|0,"Gang Starr ""Step In The Arena"" Rap Hip Hop 2xLP Virgin/UMe Reissue 180g",28.00,0.0350
v1|278249880797|0,"Jack Bruce Songs for a Tailor 12"" Vinyl LP Atco SD 33-306",8.99,0.0350
v1|117337443206|0,"Disney 12"" Picture Disc Soundtrack Record Vinyl Album The Fox and The Hound",8.00,0.0350
v1|298537129926|0,The 5th Dimension Reflections LP Bell 6065,5.00,0.0350
v1|128007721299|0,BARBRA STREISAND:People Columbia CL 2215 LP 1964 VG/G+,1.00,0.0350
v1|158136613631|0,SUPER SESSION - MIKE BLOOMFIELD AL KOOPER STEVE STILLS - COLUMBIA REALLY NICE,1.99,0.0350
v1|398251099424|0,WINGS London Town CAPITOL USA | 1978 | Paul Mccartney | LP Original SEALED,9.99,0.0350
v1|327293286018|0,The Who Live At Leeds Lp Vinyl Record VG+ Album,8.99,0.0350
v1|257657771024|0,LED ZEPPELIN Presence LP SWAN SONG Records SS 5416 1976 Gatefold,19.95,0.0350
v1|188731828442|0,Jazz Vinyl LP Lot of 2 George Shearing When Lights Are Low Hubert Laws Land,0.99,0.0350
v1|178368175708|0,"The Police “Zenyatta Mondatta” LP (1980)  SP-3720  M- Rec & EX Cov,Orig.inner ",18.00,0.0350
v1|227459267236|0,the doors vinyl EKS-74007,25.00,0.0350
v1|168584171427|0,PAUL REVERE AND THE RAIDERS - JUST LIKE US! VINYL LP ORIG. 1966 COLUMBIA CL 2451,1.00,0.0349
v1|407115054928|0,Cheap Trick All Shook Up Lp,6.99,0.0349
v1|336722335278|0,"Pic Sleeve: Debbie Boone: Baby, I'm Yours",3.50,0.0349
v1|267748001312|0,ZAPPA MOTHERS LP Lot UNCLE MEAT Overnight Sensation ABSOLUTELY FREE Burnt Weeny,42.00,0.0349
v1|158148129372|0,ADAM WEST-(BATMAN)-RARE  TV-SERIES PICTURE SLEEVE  45--(MIRANDA)--PS--PIC--SLV,335.00,0.0349
v1|327291336278|0,CHUCK BERRY - ONE DOZEN BERRYS LP.,28.00,0.0348
v1|128002430951|0,"12"" LP & 45~ RED VINYL~ 1966/2023~ LOVE~ DA CAPO Records",29.99,0.0348
v1|267745732725|0,"Columbia Records ""The Union 1861-1865"" Features Civil War Music, Photos, & Tales",1.75,0.0348
v1|298554041428|0,Gogi Grant The Helen Morgan Story Soundtrack RCA Victor Loc 1030 VG Play Tested,3.99,0.0348
v1|158129662199|0,Les Watson & The Panthers 1968 Soul 45 on Pompeii ~ Oh Yeah ~ Hear,9.99,0.0348
v1|407117102062|0,"Audio Two ""I Got The Papers"" Rap Hip Hop 12"" First Priority Promo",7.99,0.0348
v1|307102559194|0,Sam the Sham & The Pharaohs 45RPM “Wooly Bully” 1965 1960s Garage Rock 7” Vinyl,3.00,0.0347
v1|168584109081|0,DMC 1990 MIXES LPs - Lot of 4 - All Mint - Jan/July/2 Feb - LOOK,34.99,0.0347
v1|236980244008|0,Chicago - Greatest Hits – Half-Speed Mastered Audiophile Pressing HAL 43900 EX,38.00,0.0347
v1|117338514912|0,Dennis Brown Something Is Bugging Me 7” 45 RPM (Studio One) EX!,9.99,0.0347
v1|188714817845|0,Jimi Hendrix Band of Gypsies 1970 Vinyl Record,5.50,0.0347
v1|398251103943|0,Jewish Hebrew - 2 Lot Vinyl LP's-Yaffa Yarkoni- Shabbat At Home Records,3.20,0.0347
v1|178367940619|0,Disney's Christmas Favorites Vinyl Record 13 All-Time Favorites 1979,5.00,0.0346
v1|298553889768|0,JEFFERSON AIRPLANE- The Worst Of Jefferson Airplane - Vinyl LP AYL1-3661 A 1970,5.75,0.0346
v1|298560346406|0,Columbia 78 RPM - I'VE GOT THE WORLD ON A STRING / LOVE ME #31,4.99,0.0346
v1|307102580333|0,Gregory Abbott 45RPM “Shake You Down” 1986 80s Slow Jam Soul R&B 7” Vinyl PS NM,3.00,0.0346
v1|298554768364|0,1986 Top Gun Soundtrack Vinyl Album DJ COPY NEVER PLAYED OR REMOVED NM EX ,27.50,0.0346
v1|128007389234|0,"Eric Clapton 45rpm Record , Layla / Signe , NM CONDITION , Biggest Record Sale",5.00,0.0346
v1|147483632555|0,Super Hits Stars Super Hits Vol 1 & 2 2LP Columbia Musical Treasures Shrink Viny,8.99,0.0346
v1|398245206208|0,Barbra Streisand - Memories - 1981 LP Columbia TC 37678 Vinyl Record,1.62,0.0346
v1|318664077252|0,"Michael Campbell - We Are Making Music 12"" - Land Of Hits - Disco Funk VG+ HEAR",23.95,0.0346
v1|236981628417|0,"Jukebox Saloon-Orange by Molly Hatchet (Record, 2023)",7.50,0.0346
v1|267745748090|0,Surf City Jan & Dean 1963 No 1 Hit Surf Rock Liberty Records VG 45 rpm vinyl,3.00,0.0346
v1|257652044344|0,"SIR MIX-A-LOT I Just Love My Beat / Square Dance Rap NASTY MIX 12"" VG++ electro",5.00,0.0345
v1|128007721132|0,THE RIGHTEOUS BROTHERS:Greatest Hits Verve V6-5020 LP 1967 VG-/VG-,6.00,0.0345
v1|358879051790|0,"The Vegas ""I Need Your Love"" Sweet Soul 45 Cle An Thair mp3",26.00,0.0345
v1|236979747571|0,"Seals & Crofts Sudan Village Vinyl LP 12"" 33 RPM Warner Bros. BS 2976",4.00,0.0345
v1|128012303323|0,"4pc Emmylou Harris Vinyl 12"" Record LP Album Bundle incl. Evangeline (G)",7.99,0.0345
v1|168571169331|0,The Manhattans 1972 Soul 45 on Deluxe ~ One Life To Live ~ Promo ~ Hear,9.99,0.0345
v1|267745784608|0,Eddie Kochak - Mambo Araby / Ma Fe Gehrak - Thornett 45 Latin Exotica VG++,29.00,0.0345
v1|298560346318|0,Columbia 78 RPM - AS LONG AS I LIVE / POSSUM SONG #4,4.99,0.0345
v1|800450249076|0,"ACCEPT ""Accept"" - Passport PB 9849 - Orig. Vinyl LP Record",9.99,0.0345
v1|128007373841|0,The Police : Zenyatta Mondatta A&M Records 1980 Stereo Vinyl SP-4831,7.95,0.0345
v1|236980215901|0,Beatles- The Early Beatles LP Capitol 1965 rainbow label MONO press.,19.99,0.0345
v1|128007028823|0,The Dorothy Best Gospel Singers -Try Him- Gospel LP on Checker - Hear,9.99,0.0345
v1|267745744209|0,The Moody Blues Isn't Love Strange Prog & Art Rock b) After You Came 45 rpm EX,3.00,0.0345
v1|366583573974|0,"Del & Keith Present FNKPMPN ""Subatomic"" Rap Hip Hop LP Threshold Signed SEALED",7.99,0.0345
v1|147474469152|0,JAMES BROWN SHOUT & SHIMMY JUKE BOX 331/3 WITH STRIPS VG-VG+ KING 780 (HEAR!),49.99,0.0344
v1|257651600381|0,"MAN FRIDAY Love Honey, Love Heartache VINYLMANIA 12"" VG++ HEAR",5.00,0.0344
v1|128007215688|0,LP 12 Columbia CSM 420 The Music of Spring vol. 3,2.95,0.0344
v1|137564613431|0,HOWLIN' WOLF  London Sessions BLUES LP CLAPTON WINWOOD WYMAN WATTS SHRINK CHESS,9.99,0.0343
v1|178364337268|0,Grateful Dead Warfield October 9th & 10th 1980 Acoustic Live RSD Vinyl LP Sealed,50.00,0.0343
v1|128007706466|0,"TONY RALLO & THE MIDNITE BAND Burnin' Alive 1979 PROMO 12"" 1-sided SINGLE Disco",9.99,0.0343
v1|307102990756|0,Dancers Image 33RPM “Fleetwood Mac Songbook” 1978 80s Classic Rock 12” LP Album ,6.99,0.0343
v1|398251093990|0,MICHAEL JACKSON Bad EPIC Sung In Spanish! | Colombia | Import | LP HEAR,11.50,0.0343
v1|278248321075|0,LOT Of 4 COUNTRY Vinyl LP-ALL SHRINK WRAPPED-Lee Greenwood-Exile-Jerry Wallace,7.64,0.0342
v1|158150179307|0,"Erykah Badu ""Mama's Gun"" R&B Hip Hop 2xLP Motown/UMe Reissue",11.50,0.0342
v1|307102942416|0,THE LANE BROTHERS ~ ROCKIN' THE POPS ~ 1957 ~45 RPM ~ EP ~ RECORD  NM  COVER NM,0.99,0.0342
v1|227459486543|0,70's 45 RPM Record KISS KISS / Beth / Detroit Rock City,5.99,0.0342
v1|298551282397|0,Pink Floyd  - LIVE -  Los Angeles Sports Arena 4/26/75 -  SEALED RSD 4LP Box Set,114.99,0.0342
v1|298537121137|0,Tys Van Leer (Focus) Nice To Have Met You LP Columbia JC 35345 Promo,5.00,0.0342
v1|178364190672|0,Grateful Dead Records Collection Wake Of The Flood Box Set Vinyl LP Sealed RSD,64.00,0.0342
v1|336722335889|0,Pic Sleeve: The Cascades: Everyone Is Blossoming,3.50,0.0341
v1|128008987507|0,"Moe Bandy A Four Letter Fool/I'm Sorry For You Columbia 7"" 45 3-10487",1.85,0.0341
v1|366573184344|0,Edgar Sampson - Pick Your Own Lick - VOCALION 4942 E/E+,19.99,0.0341
v1|287499653589|0,Hooked On Classics – The Royal Philharmonic Orchestra RCA AFL1-4194 1981 Record,2.69,0.0341
v1|377389408176|0,The Vestich Brothers - Live at Wolfendale's - Vinyl Record LP - Southern Rock,14.99,0.0341
v1|128007720923|0,THE VENTURES:Mashed Potatoes And Gravy Dolton BLP-2016 LP 1962 G/G,4.00,0.0341
v1|257651828736|0,"PETEY PABLO Freek-A-Leek JIVE 12"" ",10.50,0.0341
v1|398242933868|0,Hear Eddie Blazonczyk's Versatones Sports Polka Chicago Cares About the Bears,9.99,0.0341
v1|178370483465|0,Muddy Waters - Real Folk Blues Vinyl Lp,14.99,0.0341
v1|158154952338|0,FOLK Walt Conley Passin Thru / Worried Man Blues Band Box 223 1959 VG+,5.00,0.0340
v1|178368183057|0,"1967 LP Record The Fight Game Argo, Maccoll,Seeger and Parker M-record & cover ",11.00,0.0340
v1|278248321102|0,Lyn Taitt / Lester Sterling – She Wears My Ring 45 KAYA Rocksteady Reggae RARE,6.79,0.0340
v1|318660049354|0,NEIL YOUNG Landing On Water 1986 Geffen LP GHS-24109 EXC-/EXC w/lyric sleeve,9.75,0.0340
v1|358876137826|0,1977 The Hobbit Complete Original Soundtrack 2 LP Buena Vista 103 Rankin Bass,24.99,0.0339
v1|168583812871|0,Lawrence Welk Listening and Dancing by Readers Digest 33rpm 6 LP RECORD Box Set,5.00,0.0339
v1|398243074375|0,"Star Wars 20th Century Records The Story of Star Wars 12"" BlackVinyl 2xLP 33 RPM",24.99,0.0339
v1|117337065665|0,1970 THE PARTRIDGE FAMILY ALBUM Vinyl LP BELL-6050,5.00,0.0338
v1|287499654343|0,Pat Benatar Get Nervous 33RPM Vinyl LP Record 1982 Chrysalis CHR 1396,3.99,0.0338
v1|198542877273|0,Skip James 78 RPM Record SD-110 Little Cow & Calf is Gonna Die Blues,78.00,0.0338
v1|158150235291|0,"Ice Cube ""AmeriKKKa's Most Wanted"" Rap Hip Hop LP Priority Reissue 180g",21.48,0.0338
v1|236980187918|0,Frank Zappa Allures Chunga's Revenge Apostrophe Ship Arriving Late LP Vinyl Lot,60.00,0.0338
v1|257619988439|0,Columbia 866D California Ramblers STOCKHOLM STOMP  - JAZZ 1926 78 rpm EE-,24.99,0.0338
v1|168584170079|0,VARIOUS Murray The K Greatest Holiday Show From The Brooklyn Fox SOUL 1968 33RPM,1.00,0.0338
v1|398250180798|0,"The Rolling Stones - Their Satanic Majesties Request 12"" Vinyl Record",34.99,0.0338
v1|398250180798|0,"The Rolling Stones - Their Satanic Majesties Request 12"" Vinyl Record",34.99,0.0338
v1|800440150692|0,YUSSEF DAYES EXPERIENCE Live From Mt. Fuji BROWNSWOOD BWOOD0436EP LP SEALED o,32.00,0.0338
v1|168584167562|0,Echoes Of A Rock Era Later Years 1960's 2 LPs   Roulette (old mafia label),1.00,0.0337
v1|168571169335|0,Danny White 1962 Soul 45 on Frisco ~ Kiss Tomorrow Goodbye ~ Hear,9.99,0.0337
v1|178367472999|0,ORCHESTRAL BOB DYLAN! 2 LP DYLAN LOUNGE LOT INTERPRETED+INSTRUMENTAL NEAR MINT!,19.99,0.0337
v1|398245527699|0,The Who Quadrophenia 1973 Double Vinyl Record Album LP MCA2-10004,9.98,0.0337
v1|298554460000|0,Lot 2 COUNT BASIE LP-Hall of Fame/One O'Clock Jump,9.99,0.0337
v1|168584172491|0,Rod Stewart A Night On The Town LP Record BSK-3116,1.00,0.0337
v1|227459459218|0,Lot Of 21 Disco Albums Various Artists LP Vinyl Records,22.50,0.0337
v1|358878974492|0,"Merlyn Brooks ""You'll Never Need Somebody"" Islands Modern Soul 45 Turntable mp3",36.00,0.0337
v1|236980103551|0,"Styx Styx II Rock Vinyl LP 12"" 33 RPM Wooden Nickel Records",10.00,0.0336
v1|267745800582|0,The Tokens Lot of 2 45s & Picture Sleeves When I Go To Sleep & Tonight I Met,12.99,0.0336
v1|178374196812|0,Uncles Estate ~ NEWPORT FOLK FEST 1963 Vol 1 ~ Vanguard 9148 ~ 4546 / VG to EXC,9.50,0.0336
v1|278249891332|0,"Elvis Presley Separate Ways 12"" Vinyl Record",6.99,0.0336
v1|800450114623|0,Joe Budden-Fire (Yes Yes Y'all) (Feat. Busta Rhymes) [Single] [PA] [12 “ Vg+,2.80,0.0335
v1|287499403594|0,2 LP Lot Both MONO Hank Snow The One And Only+The Singing Ranger Camden 722 514,3.50,0.0335
v1|147483034206|0,1984 Cherrelle ‎– When You Look In My Eyes/I Will Wait For You  Vinyl Record,5.00,0.0335
v1|117336540140|0,The Witnesses For Christ -God Knows- Sealed Chicago Gospel LP,9.99,0.0335
